,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,outgoing_relation_id,relation_type
15135,"Tyrant Lord, nelsen, sparkles",Offer,1114.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310830,271,4049.0,01,962.0,Question,anyone have clay for my sheep?,10435.0,Segment,0,0,s2_practice3_01_jhunter_1459438175513,Question_answer_pair
15136,"Tyrant Lord, nelsen, sparkles",Offer,1114.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310830,271,4049.0,01,962.0,Question,anyone have clay for my sheep?,10435.0,Segment,0,0,s2_practice3_01_jhunter_1459438177089,Question_answer_pair
15137,"Tyrant Lord, nelsen, sparkles",Offer,1114.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310830,271,4049.0,01,962.0,Question,anyone have clay for my sheep?,10435.0,Segment,0,0,s2_practice3_01_jhunter_1459438178860,Question_answer_pair
15138,Kersti,Refusal,1114.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310833,272,4070.0,01,962.0,Assertion,sorry,10436.0,Segment,0,0,0,0
15139,Kersti,Refusal,1114.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310836,273,4092.0,01,962.0,Assertion,nope,10437.0,Segment,0,0,0,0
15140,Kersti,Refusal,1114.0,s2_practice3,Tyrant Lord,s2_practice3_01_stac_1458310839,274,4118.0,01,962.0,Assertion,sorry,10438.0,Segment,0,0,0,0
15141,"Kersti, Tyrant Lord, sparkles",Offer,1115.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310843,283,4164.0,01,963.0,Question,anyone give me sheep for wood?,10439.0,Segment,0,0,s2_practice3_01_jhunter_1459438181549,Question_answer_pair
15142,"Kersti, Tyrant Lord, sparkles",Offer,1115.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310843,283,4164.0,01,963.0,Question,anyone give me sheep for wood?,10439.0,Segment,0,0,s2_practice3_01_jhunter_1459438183367,Question_answer_pair
15143,nelsen,Refusal,1115.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310846,284,4186.0,01,963.0,Assertion,nope,10440.0,Segment,0,0,0,0
15144,nelsen,Accept,1115.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310849,285,4205.0,01,963.0,Assertion,yes,10441.0,Segment,0,0,s2_practice3_01_jhunter_1459438188529,Continuation
15145,nelsen,Other,1115.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310852,293,4227.0,01,963.0,Assertion,thanks,10442.0,Segment,0,0,s2_practice3_01_jhunter_1459438206496,Comment
15146,nelsen,Other,1115.0,s2_practice3,Kersti,s2_practice3_01_stac_1458310852,293,4227.0,01,963.0,Assertion,thanks,10442.0,Segment,0,0,s2_practice3_01_jhunter_1459438234013,Comment
15147,?,Other,1115.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310855,294,4256.0,01,963.0,Assertion,nicely done,10443.0,Segment,0,0,s2_practice3_01_jhunter_1459438210855,Comment
15148,?,Other,1115.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310855,294,4256.0,01,963.0,Assertion,nicely done,10443.0,Segment,0,0,s2_practice3_01_jhunter_1459438220264,Background
15149,?,Other,1115.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310855,294,4256.0,01,963.0,Assertion,nicely done,10443.0,Segment,0,0,s2_practice3_01_jhunter_1459438237621,Comment
15150,?,Other,1115.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310858,295,4276.0,01,963.0,Assertion,hehe,10444.0,Segment,0,0,0,0
15151,sparkles,Other,1115.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310861,296,4316.0,01,963.0,Assertion,I was dreading a 7 there,10445.0,Segment,0,0,s2_practice3_01_jhunter_1459438244743,Comment
15152,"Kersti, nelsen, sparkles",Other,1115.0,s2_practice3,Tyrant Lord,s2_practice3_01_stac_1458310864,297,4354.0,01,963.0,Assertion,good game guys :),10446.0,Segment,0,0,s2_practice3_01_jhunter_1459438249654,Acknowledgement
15153,"Kersti, Tyrant Lord, nelsen",Other,1115.0,s2_practice3,sparkles,s2_practice3_01_stac_1458310867,298,4374.0,01,963.0,Assertion,gg,10447.0,Segment,0,0,s2_practice3_01_jhunter_1459438252306,Comment
15154,"Kersti, Tyrant Lord, sparkles",Other,1115.0,s2_practice3,nelsen,s2_practice3_01_stac_1458310870,299,4407.0,01,963.0,Assertion,see you next time,10448.0,Segment,0,0,0,0
15155,"Agnes, Kersti, Tyrant Lord",Offer,1116.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310820,29,49.0,01,964.0,Question,anyone got spare ore/sheep/clay?,10449.0,Segment,s2_practice4_01_skar_1460033258481,EDU,s2_practice4_01_skar_1460033270605,Elaboration
15156,"Agnes, Kersti, Tyrant Lord",Offer,1116.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310823,30,80.0,01,964.0,Assertion,for wheat/wood,10450.0,Segment,s2_practice4_01_skar_1460033258481,EDU,0,0
15157,Sparkles,Accept,1116.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310826,31,120.0,01,964.0,Assertion,i can give sheep for wood,10451.0,Segment,0,0,0,0
15158,Sparkles,Accept,1116.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310829,32,158.0,01,964.0,Assertion,pleanty sheep here,10452.0,Segment,0,0,s2_practice4_01_skar_1460033349539,Comment
15159,Sparkles,Accept,1116.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310832,33,198.0,01,964.0,Assertion,I can give sheep for wheat,10453.0,Segment,0,0,s2_practice4_01_skar_1460033344771,Comment
15160,"Agnes, Tyrant Lord",Accept,1116.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310835,36,234.0,01,964.0,Assertion,kersti was first :),10454.0,Segment,0,0,0,0
15161,"Kersti, Sparkles, Tyrant Lord",Offer,1117.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310839,40,292.0,01,965.0,Assertion,I could still use wheat in return for sheep.,10455.0,Segment,s2_practice4_01_skar_1460033363840,EDU,s2_practice4_01_skar_1460033389401,Elaboration
15162,"Kersti, Sparkles, Tyrant Lord",Offer,1117.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310842,41,327.0,01,965.0,Assertion,or in return for wood,10456.0,Segment,s2_practice4_01_skar_1460033363840,EDU,0,0
15163,Agnes,Refusal,1117.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310845,42,371.0,01,965.0,Assertion,got no use for sheep now :),10457.0,Segment,0,0,0,0
15164,Sparkles,Accept,1117.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310848,43,411.0,01,965.0,Assertion,I can give sheep for clay,10458.0,Segment,0,0,0,0
15165,Agnes,Accept,1117.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310851,44,442.0,01,965.0,Assertion,i have some,10459.0,Segment,s2_practice4_01_skar_1460033526108,EDU,s2_practice4_01_skar_1460033490309,Q_Elab
15166,Agnes,Offer,1117.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310854,45,471.0,01,965.0,Question,for wood?,10460.0,Segment,s2_practice4_01_skar_1460033526108,EDU,0,0
15167,?,Accept,1117.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310857,46,495.0,01,965.0,Assertion,excellent!,10461.0,Segment,s2_practice4_01_skar_1460033507221,EDU,s2_practice4_01_jhunter_1463732353051,Continuation
15168,?,Accept,1117.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310860,49,537.0,01,965.0,Assertion,Nice doing business with you,10462.0,Segment,s2_practice4_01_skar_1460033507221,EDU,0,0
15169,"Agnes, Sparkles, Tyrant Lord",Offer,1118.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310864,55,574.0,01,966.0,Question,anyone have spare clay,10463.0,Segment,0,0,s2_practice4_01_skar_1460034014539,Question_answer_pair
15170,"Agnes, Sparkles, Tyrant Lord",Offer,1118.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310864,55,574.0,01,966.0,Question,anyone have spare clay,10463.0,Segment,0,0,s2_practice4_01_skar_1460034016115,Question_answer_pair
15171,"Agnes, Sparkles, Tyrant Lord",Offer,1118.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310864,55,574.0,01,966.0,Question,anyone have spare clay,10463.0,Segment,0,0,s2_practice4_01_skar_1460034017899,Question_answer_pair
15172,Kersti,Refusal,1118.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310867,56,600.0,01,966.0,Assertion,sadly not,10464.0,Segment,0,0,0,0
15173,Kersti,Refusal,1118.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310870,57,624.0,01,966.0,Assertion,nope,10465.0,Segment,0,0,0,0
15174,Kersti,Refusal,1118.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310873,58,648.0,01,966.0,Assertion,afraid not,10466.0,Segment,0,0,0,0
15175,"Agnes, Kersti, Sparkles",Offer,1119.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310877,68,706.0,01,967.0,Question,anyone have clay/wheat for wood/sheep?,10467.0,Segment,0,0,s2_practice4_01_skar_1460034037259,Question_answer_pair
15176,"Agnes, Kersti, Sparkles",Offer,1119.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310877,68,706.0,01,967.0,Question,anyone have clay/wheat for wood/sheep?,10467.0,Segment,0,0,s2_practice4_01_skar_1460034039324,Question_answer_pair
15177,"Agnes, Kersti, Sparkles",Offer,1119.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310877,68,706.0,01,967.0,Question,anyone have clay/wheat for wood/sheep?,10467.0,Segment,0,0,s2_practice4_01_skar_1460034041180,Question_answer_pair
15178,Tyrant Lord,Refusal,1119.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310880,69,726.0,01,967.0,Assertion,sorry,10468.0,Segment,0,0,0,0
15179,Tyrant Lord,Refusal,1119.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310883,70,749.0,01,967.0,Assertion,none here,10469.0,Segment,0,0,0,0
15180,Tyrant Lord,Accept,1119.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310886,71,787.0,01,967.0,Assertion,can do wheat for wood,10470.0,Segment,0,0,s2_practice4_01_skar_1460034046014,Acknowledgement
15181,Sparkles,Other,1119.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310889,72,811.0,01,967.0,Assertion,cool,10471.0,Segment,0,0,0,0
15182,"Agnes, Sparkles, Tyrant Lord",Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310893,77,844.0,01,968.0,Question,"anyone have sheep,",10472.0,Segment,0,0,s2_practice4_01_skar_1460034184301,Elaboration
15183,"Agnes, Sparkles, Tyrant Lord",Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310893,77,844.0,01,968.0,Question,"anyone have sheep,",10472.0,Segment,0,0,s2_practice4_01_skar_1460034196126,Question_answer_pair
15184,"Agnes, Sparkles, Tyrant Lord",Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310893,77,844.0,01,968.0,Question,"anyone have sheep,",10472.0,Segment,0,0,s2_practice4_01_skar_1460034208874,Question_answer_pair
15185,"Agnes, Sparkles, Tyrant Lord",Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310893,77,844.0,01,968.0,Question,"anyone have sheep,",10472.0,Segment,0,0,s2_practice4_01_jhunter_1463733271997,Q_Elab
15186,"Agnes, Sparkles, Tyrant Lord",Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310894,77,862.0,01,968.0,Assertion,I have spare wood,10472.0,Segment,0,0,0,0
15187,Kersti,Refusal,1120.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310897,78,883.0,01,968.0,Assertion,nope,10473.0,Segment,0,0,0,0
15188,Kersti,Accept,1120.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310900,79,916.0,01,968.0,Assertion,only for caly,10474.0,Segment,s2_practice4_01_jhunter_1463732479171,EDU,s2_practice4_01_skar_1460034201046,Correction
15189,Kersti,Accept,1120.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310903,80,941.0,01,968.0,Assertion,*clay,10475.0,Segment,s2_practice4_01_jhunter_1463732479171,EDU,0,0
15190,Tyrant Lord,Refusal,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310906,81,972.0,01,968.0,Assertion,can't spare clay,10476.0,Segment,0,0,s2_practice4_01_skar_1460034259750,Comment
15191,Tyrant Lord,Refusal,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310906,81,972.0,01,968.0,Assertion,can't spare clay,10476.0,Segment,0,0,s2_practice4_01_jhunter_1463733238588,Comment
15192,Tyrant Lord,Other,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310907,81,978.0,01,968.0,Assertion,sorry,10476.0,Segment,0,0,0,0
15193,Kersti,Other,1120.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310910,82,1009.0,01,968.0,Assertion,fair enough,10477.0,Segment,0,0,0,0
15194,Agnes,Offer,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310913,83,1030.0,01,968.0,Question,agnes?,10478.0,Segment,0,0,s2_practice4_01_jhunter_1463733302190,Question_answer_pair
15195,Kersti,Refusal,1120.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310916,84,1051.0,01,968.0,Assertion,sorry -,10479.0,Segment,0,0,0,0
15196,Kersti,Other,1120.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310917,84,1076.0,01,968.0,Assertion,up to my armpits in wood,10479.0,Segment,0,0,s2_practice4_01_skar_1460034333916,Acknowledgement
15197,Kersti,Other,1120.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310917,84,1076.0,01,968.0,Assertion,up to my armpits in wood,10479.0,Segment,0,0,s2_practice4_01_jhunter_1463733325579,Comment
15198,Agnes,Other,1120.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310920,85,1095.0,01,968.0,Assertion,cool,10480.0,Segment,0,0,0,0
15199,"Kersti, Sparkles, Tyrant Lord",Offer,1121.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310924,91,1125.0,01,969.0,Question,nobody has clay?,10481.0,Segment,0,0,s2_practice4_01_skar_1460034608166,Question_answer_pair
15200,"Kersti, Sparkles, Tyrant Lord",Offer,1121.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310924,91,1125.0,01,969.0,Question,nobody has clay?,10481.0,Segment,0,0,s2_practice4_01_skar_1460034788840,Question_answer_pair
15201,"Kersti, Sparkles, Tyrant Lord",Offer,1121.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310924,91,1125.0,01,969.0,Question,nobody has clay?,10481.0,Segment,0,0,s2_practice4_01_skar_1460034794111,Question_answer_pair
15202,Agnes,Refusal,1121.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310927,92,1149.0,01,969.0,Assertion,not spare,10482.0,Segment,0,0,s2_practice4_01_skar_1460034619648,Comment
15203,Kersti,Other,1121.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310930,93,1169.0,01,969.0,Assertion,<sigh>,10483.0,Segment,0,0,0,0
15204,Agnes,Refusal,1121.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310933,94,1191.0,01,969.0,Assertion,"i do,",10484.0,Segment,s2_practice4_01_jhunter_1463733426968,EDU,s2_practice4_01_jhunter_1463733421568,Contrast
15205,Agnes,Refusal,1121.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310934,94,1211.0,01,969.0,Assertion,but i'm not sharing,10484.0,Segment,s2_practice4_01_jhunter_1463733426968,EDU,0,0
15206,Agnes,Refusal,1121.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310937,95,1235.0,01,969.0,Assertion,none,10485.0,Segment,0,0,s2_practice4_01_jhunter_1463733501822,Elaboration
15207,Agnes,Other,1121.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310938,95,1241.0,01,969.0,Assertion,sorry,10485.0,Segment,0,0,0,0
15208,"Agnes, Kersti, Tyrant Lord",Offer,1122.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310942,106,1295.0,01,970.0,Question,anyone got wood/ore for wheat/sheep?,10486.0,Segment,0,0,s2_practice4_01_skar_1460034942985,Question_answer_pair
15209,"Agnes, Kersti, Tyrant Lord",Offer,1122.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310942,106,1295.0,01,970.0,Question,anyone got wood/ore for wheat/sheep?,10486.0,Segment,0,0,s2_practice4_01_skar_1460034950309,Question_answer_pair
15210,"Agnes, Kersti, Tyrant Lord",Offer,1122.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310942,106,1295.0,01,970.0,Question,anyone got wood/ore for wheat/sheep?,10486.0,Segment,0,0,s2_practice4_01_skar_1460034952702,Question_answer_pair
15211,Sparkles,Refusal,1122.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310945,107,1320.0,01,970.0,Assertion,i'm empty,10487.0,Segment,0,0,0,0
15212,Sparkles,Accept,1122.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310948,108,1360.0,01,970.0,Assertion,I can give wood for wheat,10488.0,Segment,0,0,s2_practice4_01_skar_1460036427440,Comment
15213,Sparkles,Refusal,1122.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310951,109,1386.0,01,970.0,Assertion,sorry,10489.0,Segment,0,0,0,0
15214,Sparkles,Other,1122.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310954,113,1404.0,01,970.0,Assertion,Ta!,10490.0,Segment,0,0,s2_practice4_01_skar_1460036409106,Comment
15215,Agnes,Other,1122.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310957,114,1430.0,01,970.0,Assertion,pleasure,10491.0,Segment,0,0,0,0
15216,"Agnes, Kersti, Tyrant Lord",Offer,1123.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310961,124,1492.0,01,971.0,Question,i assume no one has clay that they'll trade?,10492.0,Segment,0,0,s2_practice4_01_skar_1460036452948,Question_answer_pair
15217,"Agnes, Kersti, Tyrant Lord",Offer,1123.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310961,124,1492.0,01,971.0,Question,i assume no one has clay that they'll trade?,10492.0,Segment,0,0,s2_practice4_01_skar_1460036459134,Question_answer_pair
15218,"Agnes, Kersti, Tyrant Lord",Offer,1123.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310961,124,1492.0,01,971.0,Question,i assume no one has clay that they'll trade?,10492.0,Segment,0,0,s2_practice4_01_skar_1460036466560,Question_answer_pair
15219,Sparkles,Refusal,1123.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310964,125,1526.0,01,971.0,Assertion,dont have any,10493.0,Segment,0,0,s2_practice4_01_skar_1460036440848,Comment
15220,Sparkles,Other,1123.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310965,125,1532.0,01,971.0,Assertion,sorry,10493.0,Segment,0,0,0,0
15221,Sparkles,Refusal,1123.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310968,126,1580.0,01,971.0,Assertion,my clay pit is slightly blocked!,10494.0,Segment,0,0,s2_practice4_01_jhunter_1463733632548,Comment
15222,Sparkles,Refusal,1123.0,s2_practice4,Agnes,s2_practice4_01_stac_1458310971,127,1617.0,01,971.0,Assertion,shouldn't think so :-),10495.0,Segment,0,0,0,0
15223,Agnes,Other,1123.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310974,128,1641.0,01,971.0,Assertion,shh :p,10496.0,Segment,0,0,0,0
15224,"Agnes, Kersti, Sparkles",Offer,1124.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310978,133,1687.0,01,972.0,Question,sheep for my wood anyone?,10497.0,Segment,0,0,s2_practice4_01_skar_1460036908526,Question_answer_pair
15225,"Agnes, Kersti, Sparkles",Offer,1124.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310978,133,1687.0,01,972.0,Question,sheep for my wood anyone?,10497.0,Segment,0,0,s2_practice4_01_skar_1460036911541,Question_answer_pair
15226,"Agnes, Kersti, Sparkles",Offer,1124.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310978,133,1687.0,01,972.0,Question,sheep for my wood anyone?,10497.0,Segment,0,0,s2_practice4_01_skar_1460036919473,Comment
15227,Tyrant Lord,Other,1124.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310981,134,1711.0,01,972.0,Assertion,ooh ah,10498.0,Segment,0,0,s2_practice4_01_skar_1460036933119,Comment
15228,Tyrant Lord,Refusal,1124.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310984,135,1733.0,01,972.0,Assertion,nope,10499.0,Segment,0,0,0,0
15229,Tyrant Lord,Accept,1124.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310987,136,1753.0,01,972.0,Assertion,sure,10500.0,Segment,0,0,0,0
15230,Sparkles,Other,1124.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458310990,137,1777.0,01,972.0,Assertion,lol,10501.0,Segment,0,0,0,0
15231,"Agnes, Sparkles, Tyrant Lord",Offer,1125.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310994,151,1813.0,01,973.0,Question,anyone w spare clay?,10502.0,Segment,0,0,s2_practice4_01_skar_1460036948875,Question_answer_pair
15232,"Agnes, Sparkles, Tyrant Lord",Offer,1125.0,s2_practice4,Kersti,s2_practice4_01_stac_1458310994,151,1813.0,01,973.0,Question,anyone w spare clay?,10502.0,Segment,0,0,s2_practice4_01_skar_1460036951299,Question_answer_pair
15233,Kersti,Refusal,1125.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458310997,152,1835.0,01,973.0,Assertion,nope,10503.0,Segment,0,0,0,0
15234,Kersti,Refusal,1125.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458311000,153,1865.0,01,973.0,Assertion,none here,10504.0,Segment,0,0,0,0
15235,"Agnes, Kersti, Tyrant Lord",Offer,1126.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458311004,156,1904.0,01,974.0,Assertion,can do clay for sheep,10505.0,Segment,0,0,s2_practice4_01_skar_1460037119430,Comment
15236,"Agnes, Kersti, Tyrant Lord",Offer,1126.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458311004,156,1904.0,01,974.0,Assertion,can do clay for sheep,10505.0,Segment,0,0,s2_practice4_01_skar_1460037354743,Alternation
15237,"Agnes, Kersti, Tyrant Lord",Offer,1126.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458311004,156,1904.0,01,974.0,Assertion,can do clay for sheep,10505.0,Segment,0,0,s2_practice4_01_skar_1460037693191,Question_answer_pair
15238,"Agnes, Kersti, Tyrant Lord",Offer,1126.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458311004,156,1904.0,01,974.0,Assertion,can do clay for sheep,10505.0,Segment,0,0,s2_practice4_01_skar_1460037704550,Question_answer_pair
15239,Sparkles,Accept,1126.0,s2_practice4,Agnes,s2_practice4_01_stac_1458311007,157,1923.0,01,974.0,Assertion,woo!,10506.0,Segment,0,0,0,0
15240,"Agnes, Kersti, Tyrant Lord",Offer,1126.0,s2_practice4,Sparkles,s2_practice4_01_stac_1458311010,158,1963.0,01,974.0,Assertion,or 2 clay for 3 ore...,10507.0,Segment,0,0,0,0
15241,Sparkles,Accept,1126.0,s2_practice4,Agnes,s2_practice4_01_stac_1458311013,159,1990.0,01,974.0,Assertion,I have sheep,10508.0,Segment,0,0,s2_practice4_01_skar_1460037809360,Comment
15242,Sparkles,Accept,1126.0,s2_practice4,Tyrant Lord,s2_practice4_01_stac_1458311016,160,2029.0,01,974.0,Assertion,tons of sheep here,10509.0,Segment,0,0,0,0
