,addressee,dialogue_act,dialogue_num,doc,emitter,global_id,original_turn_number,span_end,subdoc,superdoc_num,surface_act,text,turn_id,type,parent_schema_id,schema_composition,incoming_relation_id,relation_type
12503,ljaybrad123,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670414,513,565.0,07,893.0,Assertion,ok lj,9885.0,Segment,s2_leagueM_game3_07_asoubeille_1413540722687,EDU,0,0
12504,ljaybrad123,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670417,514,604.0,07,893.0,Question,what do you have,9886.0,Segment,s2_leagueM_game3_07_asoubeille_1413540722687,EDU,s2_leagueM_game3_07_asoubeille_1413540709171,Continuation
12505,gotwood4sheep,Other,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670420,515,639.0,07,893.0,Assertion,yay more sheep,9887.0,Segment,s2_leagueM_game3_07_asoubeille_1413540745390,EDU,0,0
12506,gotwood4sheep,Other,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670423,516,673.0,07,893.0,Assertion,sheep and ore,9888.0,Segment,s2_leagueM_game3_07_asoubeille_1413540745390,EDU,s2_leagueM_game3_07_asoubeille_1413540738125,Continuation
12507,ljaybrad123,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670426,517,700.0,07,893.0,Question,all?,9889.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540771250,Clarification_question
12508,gotwood4sheep,Other,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670429,518,724.0,07,893.0,Assertion,yep,9890.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540784921,Question_answer_pair
12509,?,Other,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670432,519,752.0,07,893.0,Assertion,addtime,9891.0,Segment,0,0,s2_leagueM_game3_07_nasher_1464064681846,Background
12510,ljaybrad123,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670435,520,787.0,07,893.0,Question,how much ore,9892.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540796515,Q_Elab
12511,gotwood4sheep,Other,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670438,521,809.0,07,893.0,Assertion,2,9893.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540807203,Question_answer_pair
12512,ljaybrad123,Offer,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670441,522,860.0,07,893.0,Question,"ok 2 ore for 1 clay, 1 wood?",9894.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540818500,Q_Elab
12513,gotwood4sheep,Accept,1041.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670444,523,885.0,07,893.0,Assertion,sure,9895.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540828984,Question_answer_pair
12514,dmm,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670447,524,917.0,07,893.0,Assertion,sorry dmm,9896.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540909343,Comment
12515,gotwood4sheep,Other,1041.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670450,526,934.0,07,893.0,Assertion,ouch,9897.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540934656,Comment
12516,dmm,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670453,527,996.0,07,893.0,Assertion,don't want this bad boy to end just yet,9898.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413540952718,Explanation
12517,gotwood4sheep,Other,1041.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670456,529,1067.0,07,893.0,Assertion,i was hoping to build another road last time to protect it,9899.0,Segment,s2_leagueM_game3_07_asoubeille_1413541059703,EDU,0,0
12518,dmm,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670459,531,1099.0,07,893.0,Assertion,i knew ;),9900.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541009703,Comment
12519,dmm,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670459,531,1099.0,07,893.0,Assertion,i knew ;),9900.0,Segment,0,0,s2_leagueM_game3_07_jhunter_1459939156404,Acknowledgement
12520,All,Other,1041.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670462,532,1121.0,07,893.0,Assertion,poor dmm,9901.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541036203,Comment
12521,"gotwood4sheep, inca",Other,1041.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670465,533,1165.0,07,893.0,Assertion,but i didn't have what i needed,9902.0,Segment,s2_leagueM_game3_07_asoubeille_1413541059703,EDU,s2_leagueM_game3_07_asoubeille_1413541049468,Contrast
12522,dmm,Other,1041.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670468,534,1221.0,07,893.0,Assertion,you'll pop back up to 8 next turn,9903.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541116046,Contrast
12523,gotwood4sheep,Other,1041.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670472,537,1238.0,07,893.0,Assertion,true,9904.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541128484,Acknowledgement
12524,gotwood4sheep,Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670476,541,1255.0,07,894.0,Assertion,aha!,9905.0,Segment,0,0,0,0
12525,"dmm, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670479,542,1293.0,07,894.0,Assertion,"gg well played""",9906.0,Segment,s2_leagueM_game3_07_asoubeille_1413541169046,EDU,0,0
12526,dmm,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670482,543,1330.0,07,894.0,Assertion,great work dmm,9907.0,Segment,s2_leagueM_game3_07_asoubeille_1413541169046,EDU,s2_leagueM_game3_07_asoubeille_1413541157265,Elaboration
12527,"dmm, gotwood4sheep, inca",Other,1042.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670485,544,1365.0,07,894.0,Assertion,nice game guys,9908.0,Segment,s2_leagueM_game3_07_asoubeille_1413541975062,EDU,0,0
12528,"dmm, gotwood4sheep, inca",Other,1042.0,s2_leagueM_game3,ljaybrad123,s2_leagueM_game3_07_stac_1412670488,545,1388.0,07,894.0,Assertion,wd,9909.0,Segment,s2_leagueM_game3_07_asoubeille_1413541975062,EDU,s2_leagueM_game3_07_asoubeille_1413541206531,Elaboration
12529,dmm,Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670491,546,1438.0,07,894.0,Assertion,"very well played, commanding victory",9910.0,Segment,s2_leagueM_game3_07_asoubeille_1413541414890,EDU,0,0
12530,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670494,547,1466.0,07,894.0,Assertion,good game guys,9911.0,Segment,s2_leagueM_game3_07_asoubeille_1413541414890,EDU,s2_leagueM_game3_07_asoubeille_1413541432828,Continuation
12531,inca,Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670497,548,1534.0,07,894.0,Assertion,you had me worried when you took back the longest road!,9912.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541592796,Comment
12532,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670500,549,1570.0,07,894.0,Assertion,this league's exciting,9913.0,Segment,s2_leagueM_game3_07_asoubeille_1413541724812,EDU,0,0
12533,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670503,550,1600.0,07,894.0,Assertion,3 people on 1 in,9914.0,Segment,s2_leagueM_game3_07_asoubeille_1413541724812,EDU,s2_leagueM_game3_07_asoubeille_1413541731593,Elaboration
12534,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670506,551,1618.0,07,894.0,Assertion,win*,9915.0,Segment,s2_leagueM_game3_07_asoubeille_1413541724812,EDU,s2_leagueM_game3_07_asoubeille_1413541711312,Correction
12535,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670509,552,1644.0,07,894.0,Assertion,yup,9916.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541769359,Acknowledgement
12536,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670512,553,1681.0,07,894.0,Assertion,competitive :),9917.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541792156,Continuation
12537,gotwood4sheep,Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670515,554,1699.0,07,894.0,Assertion,yeah!,9918.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541830281,Acknowledgement
12538,"gotwood4sheep, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670518,555,1730.0,07,894.0,Assertion,good game everyone,9919.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541849687,Acknowledgement
12539,"gotwood4sheep, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670518,555,1730.0,07,894.0,Assertion,good game everyone,9919.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541867328,Acknowledgement
12540,"gotwood4sheep, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670518,555,1730.0,07,894.0,Assertion,good game everyone,9919.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542081375,Acknowledgement
12541,"gotwood4sheep, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,dmm,s2_leagueM_game3_07_stac_1412670521,556,1763.0,07,894.0,Assertion,now to go and eat :P,9920.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413541879359,Narration
12542,"dmm, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670524,557,1804.0,07,894.0,Assertion,well played all :D,9921.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542152546,Acknowledgement
12543,All,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stacutil_1459944097,558,1845.0,07,894.0,Assertion,"see you next time,",9922.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542181203,Continuation
12544,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stacutil_1459944098,558,1865.0,07,894.0,Assertion,apart from you inca,9922.0,Segment,s2_leagueM_game3_07_asoubeille_1413542203500,EDU,0,0
12545,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670530,559,1912.0,07,894.0,Assertion,as we've played our 3 :),9923.0,Segment,s2_leagueM_game3_07_asoubeille_1413542203500,EDU,s2_leagueM_game3_07_asoubeille_1413542195281,Explanation
12546,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670533,560,1980.0,07,894.0,Assertion,hope you win the one against duncan and matt!,9924.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542239578,Continuation
12547,gotwood4sheep,Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670536,561,2017.0,07,894.0,Assertion,"haha, will try my best!",9925.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542247328,Comment
12548,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670539,562,2066.0,07,894.0,Assertion,"cheers, enjoyed our game stogethers",9926.0,Segment,0,0,s2_leagueM_game3_07_jhunter_1459940108595,Acknowledgement
12549,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670539,562,2066.0,07,894.0,Assertion,"cheers, enjoyed our game stogethers",9926.0,Segment,0,0,s2_leagueM_game3_07_jhunter_1459940113851,Continuation
12550,"dmm, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670542,563,2108.0,07,894.0,Assertion,ok see you later :),9927.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542451531,Acknowledgement
12551,inca,Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670545,564,2144.0,07,894.0,Assertion,yeah was good,9928.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542487390,Acknowledgement
12552,"dmm, gotwood4sheep, ljaybrad123",Other,1042.0,s2_leagueM_game3,inca,s2_leagueM_game3_07_stac_1412670548,565,2168.0,07,894.0,Assertion,see you :),9929.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542503890,Continuation
12553,"dmm, inca, ljaybrad123",Other,1042.0,s2_leagueM_game3,gotwood4sheep,s2_leagueM_game3_07_stac_1412670551,566,2195.0,07,894.0,Assertion,bye!,9930.0,Segment,0,0,s2_leagueM_game3_07_asoubeille_1413542532750,Continuation
12554,dmm,Other,1043.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1463481997,0.1,17.0,01,895.0,Assertion,hey,9931.0,Segment,0,0,0,0
12555,"CheshireCatGrin, inca",Other,1043.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791853,1,31.0,01,895.0,Assertion,hi!,9932.0,Segment,0,0,s2_leagueM_game4_01_nasher_1463600271470,Acknowledgement
12556,"CheshireCatGrin, dmm",Other,1043.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791856,2,70.0,01,895.0,Assertion,"hello, shall we just start?",9933.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223328064,Continuation
12557,"dmm, inca",Other,1043.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791859,3,98.0,01,895.0,Assertion,Hello,9934.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223340922,Acknowledgement
12558,"dmm, inca",Other,1043.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791859,3,98.0,01,895.0,Assertion,Hello,9934.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223352140,Acknowledgement
12559,"dmm, inca",Other,1043.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791862,4,159.0,01,895.0,Assertion,"Indeed, sounded like LJ wasn't playing",9935.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223366229,Question_answer_pair
12560,"CheshireCatGrin, dmm",Other,1043.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791865,5,174.0,01,895.0,Assertion,"ok,",9936.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223398760,Acknowledgement
12561,"CheshireCatGrin, dmm",Other,1043.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791866,5,190.0,01,895.0,Assertion,good luck guys!,9936.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223440551,Continuation
12562,inca,Other,1043.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791869,7,224.0,01,895.0,Assertion,And to you!,9937.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223465356,Continuation
12563,"CheshireCatGrin, dmm",Offer,1044.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791873,33,265.0,01,896.0,Request,does anyone have spare wood?,9938.0,Segment,s2_leagueM_game4_01_asoubeille_1414223518271,EDU,0,0
12564,"CheshireCatGrin, dmm",Offer,1044.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791874,33,291.0,01,896.0,Assertion,i could give ore or wheat,9938.0,Segment,s2_leagueM_game4_01_asoubeille_1414223518271,EDU,s2_leagueM_game4_01_asoubeille_1414223483849,Elaboration
12565,inca,Counteroffer,1044.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791877,34,330.0,01,896.0,Question,wood for wheat?,9939.0,Segment,s2_leagueM_game4_01_asoubeille_1414223566445,EDU,0,0
12566,inca,Counteroffer,1044.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791880,35,361.0,01,896.0,Assertion,1 for 1,9940.0,Segment,s2_leagueM_game4_01_asoubeille_1414223566445,EDU,s2_leagueM_game4_01_asoubeille_1414223555346,Elaboration
12567,CheshireCatGrin,Accept,1044.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791883,36,385.0,01,896.0,Assertion,sounds good,9941.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223591070,Question_answer_pair
12568,CheshireCatGrin,Other,1044.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791886,39,404.0,01,896.0,Assertion,cheers,9942.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223609443,Comment
12569,inca,Other,1044.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791889,41,430.0,01,896.0,Assertion,:),9943.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223644661,Comment
12570,"CheshireCatGrin, inca",Other,1045.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791893,44,508.0,01,897.0,Assertion,i'd try to trade but there are too many different things i need :/,9944.0,Segment,0,0,0,0
12571,dmm,Other,1045.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791897,47,533.0,01,897.0,Assertion,"fair enough,",9945.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223828634,Comment
12572,dmm,Other,1045.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791898,47,544.0,01,897.0,Assertion,early days,9945.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223812734,Explanation
12573,"dmm, inca",Offer,1046.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791901,48,590.0,01,897.0,Request,Does anyone have clay?,9946.0,Segment,0,0,0,0
12574,CheshireCatGrin,Refusal,1046.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791904,49,613.0,01,897.0,Assertion,afraid not,9947.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223873844,Question_answer_pair
12575,CheshireCatGrin,Refusal,1046.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791907,50,629.0,01,897.0,Assertion,nope,9948.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414223974771,Question_answer_pair
12576,"CheshireCatGrin, dmm",Offer,1047.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791911,59,659.0,01,898.0,Request,anyone got sheep?,9949.0,Segment,s2_leagueM_game4_01_asoubeille_1414224004740,EDU,0,0
12577,"CheshireCatGrin, dmm",Offer,1047.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791912,59,682.0,01,898.0,Assertion,can give wheat or wood,9949.0,Segment,s2_leagueM_game4_01_asoubeille_1414224004740,EDU,s2_leagueM_game4_01_asoubeille_1414223986458,Elaboration
12578,inca,Refusal,1047.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791915,60,710.0,01,898.0,Assertion,nope,9950.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224020758,Question_answer_pair
12579,"CheshireCatGrin, inca",Other,1048.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791919,65,736.0,01,899.0,Assertion,too many 8s...,9951.0,Segment,0,0,0,0
12580,dmm,Other,1048.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791922,66,755.0,01,899.0,Assertion,agreed,9952.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224034754,Acknowledgement
12581,"CheshireCatGrin, inca",Offer,1049.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791926,73,801.0,01,900.0,Request,any chance of a sheep AND a wheat?,9953.0,Segment,s2_leagueM_game4_01_asoubeille_1414224068226,EDU,0,0
12582,"CheshireCatGrin, inca",Offer,1049.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791927,73,818.0,01,900.0,Assertion,i can offer ores,9953.0,Segment,s2_leagueM_game4_01_asoubeille_1414224068226,EDU,s2_leagueM_game4_01_asoubeille_1414224050432,Elaboration
12583,dmm,Refusal,1049.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791930,74,869.0,01,900.0,Assertion,i've got wheat but no sheep i'm afraid,9954.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224077627,Question_answer_pair
12584,dmm,Refusal,1049.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791933,75,941.0,01,900.0,Assertion,"i have no sheep, and only one wheat which I need",9955.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224105973,Question_answer_pair
12585,"CheshireCatGrin, inca",Other,1049.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791936,76,960.0,01,900.0,Assertion,oh well,9956.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224119521,Acknowledgement
12586,"CheshireCatGrin, inca",Other,1049.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791936,76,960.0,01,900.0,Assertion,oh well,9956.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224135422,Acknowledgement
12587,"CheshireCatGrin, inca",Offer,1050.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791940,85,996.0,01,901.0,Request,any sheep and wheat now?,9957.0,Segment,0,0,0,0
12588,dmm,Refusal,1050.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791943,86,1024.0,01,901.0,Assertion,"still no sheep,",9958.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224154849,Question_answer_pair
12589,dmm,Other,1050.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791944,86,1030.0,01,901.0,Assertion,sorry,9958.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224170101,Comment
12590,dmm,Refusal,1050.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791947,87,1074.0,01,901.0,Assertion,"none to spare, sadly",9959.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224185229,Question_answer_pair
12591,All,Other,1051.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791951,92,1097.0,01,902.0,Assertion,8s again :(,9960.0,Segment,0,0,0,0
12592,"CheshireCatGrin, inca",Offer,1052.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791955,95,1138.0,01,903.0,Request,now i need a wheat OR a sheep,9961.0,Segment,s2_leagueM_game4_01_asoubeille_1414224228066,EDU,0,0
12593,"CheshireCatGrin, inca",Offer,1052.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791958,96,1173.0,01,903.0,Assertion,i can offer ore or wood,9962.0,Segment,s2_leagueM_game4_01_asoubeille_1414224228066,EDU,s2_leagueM_game4_01_asoubeille_1414224211702,Elaboration
12594,dmm,Counteroffer,1052.0,s2_leagueM_game4,inca,s2_leagueM_game4_01_stac_1413791961,97,1200.0,01,903.0,Request,ore for wheat?,9963.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224236873,Q_Elab
12595,inca,Accept,1052.0,s2_leagueM_game4,dmm,s2_leagueM_game4_01_stac_1413791964,98,1216.0,01,903.0,Assertion,sure,9964.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224249690,Question_answer_pair
12596,"dmm, inca",Other,1052.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791967,99,1275.0,01,903.0,Assertion,"I'm in same situation as last time,",9965.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224277119,Question_answer_pair
12597,"dmm, inca",Other,1052.0,s2_leagueM_game4,CheshireCatGrin,s2_leagueM_game4_01_stac_1413791968,99,1296.0,01,903.0,Assertion,need what I have ...,9965.0,Segment,0,0,s2_leagueM_game4_01_asoubeille_1414224290174,Elaboration
12598,"CheshireCatGrin, inca",Offer,1053.0,s2_leagueM_game4,dmm,s2_leagueM_game4_02_stac_1413791853,117,52.0,02,904.0,Request,i can give a sheep or wood for a wheat.,9966.0,Segment,s2_leagueM_game4_02_asoubeille_1414244069869,EDU,0,0
